组	旧事实	新事实	载体	原文
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/rules/three-way-inference.md:143	**岔路交用户定之前，每条路要有代价数。** 交岔路之前先问「每条路的代价我有数吗」，没有就建一个计数模型实验（纯算术、钉绝对值断言、变异表、进 `replay.sh`，形态照 E109（位置权威三臂的运行时代价）、E110（条带表在连续发布下的期望写放大））跑完再交。模型要在两条臂真的不同的取样点上取样。
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	records/2026-08-30-实验回填与两轮攻击.md:35	⚠️ 而写放大那条（COW 贵 25–37.5%）**买自 D25（目标负载优先级） 的粗粒度定案**，
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	records/2026-09-06-D2项12三轮对抗.md:6	新实验 E106（条带成员表的载体）（已跑）与 E107（条带表对主负载的写放大）（已建档未跑）；新账 C127（钉住状态在分配记录里没有落点） / C128（清扫准入对 parity 格两支都判不出）。
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	records/2026-09-06-D2项12三轮对抗.md:17	| 三 | 攻第二轮自己给的那套修法（`w=2` 镜像链、parity 有条目、三段发布顺序）+ 主负载的写放大 | 打穿；攻击腿**撤回自己上一轮的四条主张** |
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	records/2026-09-06-D2项12三轮对抗.md:57	**E107（条带表对主负载的写放大）**（建档未跑）：第三轮正推腿手算出「一次发布 332288 → 496128 字节、写放大 1.493×」，
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	records/2026-09-10-真设备验证第一轮.md:33	2. **非 RAID 的 `io_min > pbs` 真设备存在**（`dm-thin`，65536 vs 512），块共享时一次 512 字节的写放大到 129 扇区
F4	岔路单 m2-s1-forks.md（五行），只有第 1 行够判，第 5、7、8 行状态未提	岔路单第 5、8 行改判「够判」（E155 第三次跑答第 8 行，第四次跑第一段答第 7 行组提交范围内不翻面），只剩第 7 行仍开着（k > 1024 未量）	.claude/kb/experiments/155-每次持久化的写量三种fsync形态与反事实上界.md:8	**问题**：D23（journal 的角色与格式） 已定项 1 取甲（每次 fsync 是一次全量发布）之后，甲、wal_full（发布 B 那样每次 fsync 写脏叶 + 全部祖先、不发根）、乙（E16（journal 的角色：WAL vs 意图日志） 的 `wal_leaf`，每次 fsync 只写脏叶）三个候选，在树高 1–4、族 F1 / F8A、落点 seq / rand、checkpoint 间隔 N、三种位置策略（K8：旧版落点近 / 远 / 均衡）上，每次持久化的写字节 / 写请求 / 屏障数之比怎么随规模变化；以及 G23.1（祖先链占比达标）的写字节替身（祖先链 + 固定点 + 根槽占甲每次持久化写字节的份额）轨迹。跑前登记 `e155-preregistration.md`；岔路单第 1 行 `research/prompts/m2-s1-forks.md`。
F4	岔路单 m2-s1-forks.md（五行），只有第 1 行够判，第 5、7、8 行状态未提	岔路单第 5、8 行改判「够判」（E155 第三次跑答第 8 行，第四次跑第一段答第 7 行组提交范围内不翻面），只剩第 7 行仍开着（k > 1024 未量）	.claude/kb/milestone/02-second-txn.md:269	岔路单 `m2-s1-forks.md`。接手的人只读判决就够，三条腿的报告与材料已按归档规矩删掉，要看去 git 历史里找。
F4	岔路单 m2-s1-forks.md（五行），只有第 1 行够判，第 5、7、8 行状态未提	岔路单第 5、8 行改判「够判」（E155 第三次跑答第 8 行，第四次跑第一段答第 7 行组提交范围内不翻面），只剩第 7 行仍开着（k > 1024 未量）	.claude/kb/milestone/02-second-txn.md:287	**现状（2026-09-17 立；同日开工）**：第 1 件已交回：发布路径按 12 种结构报每次发布的写调用与写字节（`crates/singlefs-core/src/write_accounting.rs`），真设备二进制每段窗口与设备一层计数比对，发布 B 两盘合计 21 次写调用 / 344 576 字节按种类拆开与算术逐项相同；代码三方第一轮打中失败路径那一格（收口表第 20b 行）；第 3 件交回，报告入库 `m2-s1-prior-art-report.md`（三家的 fsync 都只写日志或意图日志，主树只在周期提交时落盘，本机能查源码的三家里没有一家每次 fsync 写脏叶加全部祖先加根；读源码，没实测，未在本项目验证）；第 2 件：岔路单 `research/prompts/m2-s1-forks.md`（五行），跑前登记 `e155-preregistration.md`，实验 E155（每次持久化的写量：三种 fsync 形态与反事实上界） 第一、二段已跑（岔路单第 1 行够判）：甲与乙每次 fsync 的写字节比随池里对象数从 2.00×（对象数 ≤ 10
F4	岔路单 m2-s1-forks.md（五行），只有第 1 行够判，第 5、7、8 行状态未提	岔路单第 5、8 行改判「够判」（E155 第三次跑答第 8 行，第四次跑第一段答第 7 行组提交范围内不翻面），只剩第 7 行仍开着（k > 1024 未量）	records/2026-09-19-里程碑二遗留收拢.md:116	| 增补 1 第 2 件（E155 第二次跑） | 第一段交回：seq 落点不失控；rand 落点、L均 下大池每次持久化把分配记录树第 0 层过半弄脏，10⁸ 不收敛，三臂一起中；岔路单第 5 行重开、加第 8 行（机理待查）；第三次跑的登记写好（`research/prompts/e155-r3-prereg.md`，主 agent 认了设计员交回的四件：分支比按逐代展开判、装置另起一个二进制、第二次跑没登记的阻尼与收敛判据写进实验页、反事实 ② 只改分配记录树），等第二段交回再派执行员；第二段（组提交）在跑 | `research/prompts/m2-s1-forks.md`、`e155-r2-runner-report.md` |
F5	D25（目标负载优先级） 已定项 7「欠」段写「E155 第四次跑第一段在跑」	E155 第四次跑第一段已经跑完（第 7 行 k 轴扩到 1024，触发失败条款 F11），「在跑」应改成「已跑第一段」；代价仍未测完（还差 k > 1024）这句仍然成立，欠账段要不要更新交主 agent	.claude/kb/decisions/25-目标负载优先级.md:150	**欠**：这条定案还没有对应的实验数——E155（每次持久化的写量：三种 fsync 形态与反事实上界） 第四次跑第一段在跑，它的失败条款 F11 专门管「任何有限上端都是取法」这一点。
F5	D25（目标负载优先级） 已定项 7「欠」段写「E155 第四次跑第一段在跑」	E155 第四次跑第一段已经跑完（第 7 行 k 轴扩到 1024，触发失败条款 F11），「在跑」应改成「已跑第一段」；代价仍未测完（还差 k > 1024）这句仍然成立，欠账段要不要更新交主 agent	.claude/kb/experiments/155-每次持久化的写量三种fsync形态与反事实上界.md:157	| D25（目标负载优先级） 已定项 7 | 备料 | 2026-09-21 不受影响：现查 `.claude/kb/decisions/25-目标负载优先级.md` 已定项 7「**欠**」段原文「这条定案还没有对应的实验数——E155（每次持久化的写量：三种 fsync 形态与反事实上界） 第四次跑第一段在跑，它的失败条款 F11 专门管『任何有限上端都是取法』这一点」，引用在**欠**段，不在**依据**段（这份决策文件全文只在已定项 7「**欠**」段这一处提到这个实验号，别处没有），按规则这一行记「备料」，不升「支撑」；这一段现在已经跑完（第 7 行 k 轴到 1024），F11 按登记触发（360/360 串在 k ≤ 1024 内 `s` 从没 ≤ 0，另有 4 条串的 10% 门槛翻面点落在末档 k=1024），「这条定案的代价还没测完（还差 k > 1024）」这句仍然成立，但「在跑」应该改成「已跑第一段」；这一格的欠账段要不要更新、要不要把这个实验列进依据段升级关系，列进报告交主 agent，不自己改决策文件 |
