组	旧事实	新事实	载体	原文
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/milestone/01-first-txn.md:231	- [verification-build.md](../verification-build.md) 必红用例表里能在第一个事务上跑的那几条先红后绿（摘屏障、关掉点名单元验证并改坏单元、先信 tail、陈旧 tail）；表里的九条不全在这一步：释放 / 重用 / 残留三条要等发布 B 与 C，回退那两格（C314（回退可以复用被抛弃的根引用的单元））要等回退进里程碑，关掉 `R` 保护那一条（C146（无空段时的回落政策全仓无定义） ① / C243（停机谓词那个量从来没有过轨迹））要等整理进里程碑。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/milestone/02-second-txn.md:10	| 必红用例表里跑不了的那几条 | 释放 / 重用 / 残留三条要等发布 B 与 C；回退那两格要等回退进里程碑 |
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/milestone/02-second-txn.md:11	| checker 里写「未实现」的不变量 | [invariants.md](../invariants.md)「状态」：它们要第二个事务（释放、重用、残留）、journal 一侧的那一类检查 |
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/milestone/02-second-txn.md:67	崩溃状态的基线不再是「mkfs 那 13 步」，而是「脚本到这次发布之前的全部写都持久」的镜像；基镜像能预置（往环里种一条残留记录）；
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/milestone/02-second-txn.md:71	- 录制流已经能留内容（`crates/singlefs-harness` 的 `SharedStream::retaining_contents`）、切段与闭式已经有（`segments` 模块），要改的是 `crash` 模块：今天基线写死成 mkfs 那 13 步施加到稀疏扇区图上、只枚举一条流；改成按整条录制流切段枚举（与第一个事务同一种切法：上一次发布的系统配置槽写与下一次发布的单元写落在同一段，[layout/01-first-txn.md](../layout/01-first-txn.md) 八末尾那条 ⚠️），只在脚本要求「恢复之后续写」的地方重建基线（C42（残留记录冒充合法前缀） 要的「崩溃 → 恢复 → 少量续写 → 再崩」）。不许把「这次发布之前的全部写都持久」当基线：那样把接缝上 18 写的段退成 16 写，每个接缝丢约 19.6 万个状态、整条脚本丢约七成，而丢的正是「上一代根没定版、下一代已开始写单元」那一格（2026-09-16 三方第一轮攻方腿打中的第六条，`research/prompts/m2-r1-main-verification.md`）。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/milestone/02-second-txn.md:73	- 预置基镜像（E32（上一条时间线的残留）、C42（残留记录冒充合法前缀））：harness 往环里种一条 jsn 连续、校验和过、点名单元也在的记录。正例（步 3）：它属于所选根的实例、没有回退行 ⇒ 恢复必须施加它；反例（步 4 之后）：回退行在场、它属于被抛弃的那段 ⇒ 恢复不许施加它——「被抛弃」要有回退行才有定义，所以反例的前置是步 4（三方第一轮攻方腿打中的第二条）。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/milestone/02-second-txn.md:80	- 预置的残留记录：属于被抛弃实例的那条恢复不施加，改成本实例的那条恢复施加；两条各有一个崩溃状态真跑到。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/milestone/02-second-txn.md:86	**会碰到的决策点**：D13（验证路线） 已定项 4（枚举规模）；D17（实现分层与第三方管道） 已定项 2（段序列登记表是提交步骤唯一的登记位）；C323（镜像大小全仓没有条款）；C42（残留记录冒充合法前缀）。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/milestone/02-second-txn.md:222	**现状（2026-09-17 部分落地）**：层 0 的负载是两条流（第一个事务；固定脚本到 E，54 段、2104413 个状态），门禁 54 号在 release 下跑全量，第一条流 262165 个状态零违例、2026-09-17 在最终的树上（`crates/singlefs-core/src/mount.rs` a358a7b2、`transaction.rs` bc8737ac、`recovery.rs` ad1ea35c）门禁 54 号两条流全量都零违例：第一个事务 262165 个状态，固定脚本到 E 2104413 个状态（exhaustive=true，每个状态两遍恢复 + 26 条不变量的 checker + 记录核对器）；同一棵树上 59 号 71 条变异各红、57 号（herd7）与 55 号（QEMU）通过（55 号的三种模式都只跑第一个事务，发布 B 与切换没在 QEMU 上跑过，验收第 4 条后半没满足，2026-09-17 核 `.claude/gate.d/55-qemu-first-transaction.sh` 的 `MODES`）；必红八条里
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/milestone/02-second-txn.md:228	- 必红八条与它们挂在哪次发布上：摘根槽前的屏障（任一发布，已有）；关掉点名验证并改坏单元（已有）；残留记录（步 0 预置 + 步 3）；复用窗口置 0（步 5）；记账重写摘掉（步 2）；陈旧 tail + 已复用的块（步 5 之后再改坏 tail）；先信 tail（已有）；影子账关掉（步 4）——它的 ② 格「让回退实例的根全读不出」不是层 0 的崩溃状态（前缀里的根按定义已持久），是层 0 之外的一次故障注入，靠步 0 的第五个开关，步 6 把它单列成「层 0 之外」，不许以「跑不到」静默通过（攻方腿打中的第八条）。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/milestone/02-second-txn.md:257	- 改了 `crates/` 就重新 mkfs、新镜像、新虚机，门禁与崩溃点重放全量重跑，不复用上一轮的环境与产物（用户 2026-09-20 定）；跑完机器上不许留测试残留、宿主盘不许有异常，由门禁 77 号（跑完测试之后机器还干不干净）判。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/milestone/02-second-txn.md:353	| 22 | 多次挂载录制流上会红的检查欠：C287（切换收养开放 checkpoint 的事务后再崩）、C330（中间实例那一行的 T_pub 取所选根的 txg）、C282（环里最旧根没有定义）；C329（写行那次发布之前推抬 F 的空发布没有检查） 要准入不够的负载，跟第 5 行；C22（刚释放的块立即重分配）、C80（记账更新必须原子地随根发布）、C281（回退后第一次发布会复用被抛弃时间线还引用的块）、C314（回退可以复用被抛弃的根引用的单元） 2026-09-17 逐句核过（`m2-closeout-debts-check.md`）：七条今天一条都销不掉。C77（重放起点未定义） 最近，三个分句都有断言、已进门禁 54 号，差把变异表第 97 行真跑一遍坐实；C22（刚释放的块立即重分配） 的故障注入用例只断言 I-2.1（校验和与内容匹配）、没点名 I-4.8（近 K 代根校验和自洽）；C29（恢复先信 tail 会丢数据） 一处形态都没有（`recovery.rs` 的扫描恒走全环、函数体内不读 tail）；C42（残留记录冒充合法前缀） 只有正例；C281（回退后第
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/milestone/02-second-txn.md:354	| 23 | 步 0 装置：预置基镜像（正例；反例跟 ①）；必红「陈旧 tail + 已复用的块」（C77（重放起点未定义）、C29（恢复先信 tail 会丢数据）、C42（残留记录冒充合法前缀） 那几格）；层 0 报每条不变量的评估次数 | 代码三方第一轮 U7 没算打中（`research/prompts/m2-wave1-code-r1-main-verification.md` 第 14 行）（残留记录正例 31 个状态里 19 个跑到；陈旧 tail 那格只造得出跨实例的一格，同一实例内的 E78（重放的起点） 形态这条脚本造不出；「先信 tail」C29（恢复先信 tail 会丢数据） 那一形态仍没有会红的检查） | 不等 | 2026-09-17 实现员交回：`second_transaction_step_zero_layer0.rs` 两条新用例、`crash.rs` 按不变量报「评估过 / 判违例 / 不适用」、变异 6 条 | 步 0、步 6 |
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/milestone/02-second-txn.md:355	| 23′ | I-3.1（已分配统计对得上） 在合法状态上判红：可写挂载接在「由记录施加出来、根槽从没落盘」的那一版之后，写行发布把那一版的四个固定点单元放进 defer，分配器按占着算已分配、checker 的并集里没有任何根引用它们，残留记录那条流 12 个状态差 65 536 字节（步 3 的函数级用例就是这段历史，只是没跑池级 checker） | 口径冲突，今天走得到；2026-09-19 c381-r1 攻方在 HEAD 版 core 副本上用一个纯断电复现同形（固定前缀到 B、C 的记录落盘根槽没落，断电点 17 或 18，可写重开之后差 4 个槽，`research/prompts/c381-r1-main-verification.md` 第六节，核查员复跑逐字相同），失败之后原样重发也走得到（同一报告第五节） | 跟第 ② 行（I-3.1（已分配统计对得上） 的口径）一起判，但它不等增补 1 就在错 | 要三方；用例按现状钉成 12 个红 | 步 3；第 ② 行 |
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/verification-build.md:147	| 空洞 → 恢复 → 少量续写 → 再崩 | 重放出属于已丢弃时间线的记录 | C42（残留记录冒充合法前缀）；E32（上一条时间线的残留） |
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/verification-build.md:160	造出一次释放、一次延迟重用与一次记账变更；C42（残留记录冒充合法前缀）还要「崩溃 → 恢复 → 少量续写 → 再崩」，
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/verification-build.md:161	所以层 0 的固定脚本是三次发布夹一次恢复：mkfs、发布 A（写文件）、发布 B（覆盖写）、在 B 的每个崩溃点恢复、再发布 C（短）、在 C 的每个崩溃点恢复。2026-09-17 起层 0 第二条流已含覆盖写、释放、重开写行、回退、抬 F 与复用（固定脚本到发布 E，门禁 54 号全量），「崩溃 → 恢复 → 少量续写 → 再崩」与残留记录的反例还没有，现状见 `.claude/kb/milestone/02-second-txn.md` 步 0 与增补 2 收口表第 22、23 行。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/verification-build.md:162	**基镜像要能预置**（反推腿指出）：录制器只录本次跑的写，环里「上一条时间线的残留」不会自己出现，harness 得能把一条残留记录种进基镜像。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/verification-build.md:163	屏障与空发布相关的用例在只有 mkfs 与空发布时就能跑，释放、重用、残留三类要等到发布 B 与 C。**C314（回退可以复用被抛弃的根引用的单元） 那两格还要一次管理员回退**：发布 C 之后回退到 A 的根、再发布 D，第 ① 格枚举回退那次发布的崩溃点，第 ② 格在 D 之后按故障组合让回退实例的根读不出——层 0 的固定脚本因此是 mkfs、A、B、C、回退到 A、D（2026-09-13 随 C314（回退可以复用被抛弃的根引用的单元） 定案登记）；今天的固定脚本再往后走到抬 F 之后复用的发布 E，见 `.claude/kb/milestone/02-second-txn.md` 步 0 现状。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/verification-build.md:179	| 反向链、时间线残留、槽位映射、实例代号四个模型 | `e39_back_chain.rs`、`e32_journal_timeline.rs`、`e36_slot_mapping.rs`、`e37_log_epoch.rs` | journal 实现与 C42（残留记录冒充合法前缀）用例 |
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/verification-build.md:248	| 反推（云端 Opus） | **一个实测**：跑 E77（发布的持久顺序）原样，只摘根槽前的屏障（b_ur 臂）数据违例 0 / 79、记录洞 7；已定两道屏障下关掉验证与不关都是 0 / 72。主 agent 复跑，九行数字逐格相同 ⇒ C76（发布时序没有权威落点）的两条自证用例按字面不会红。**五个攻击**：I-7.3（环健康性）在 mkfs 镜像上红（种满第 0 代就没有更早代）；层 0 单次发布、空环基镜像下 C22（刚释放的块立即重分配）与 C42（残留记录冒充合法前缀）无从触发；判定宽度不在镜像里、checker 从 harness 拿就不独立；journal 头 78 / 91 / 95 三处口径而 format-const 只登记了 3 个；五元组没有分字段宽度；镜像双写下录制器要按设备录、E77（发布的持久顺序）的状态数不能当断言；树表单元头宽度未定使空发布那一步的字节是初值 |
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/verification-build.md:253	1. **采纳并已改**：自证用例表重写 C76（发布时序没有权威落点）两条（记录核对器判「根在案记录缺席」；关验证要配改坏的点名单元），C76（发布时序没有权威落点）正文同步改；I-7.3（环健康性）加 mkfs 初始态例外，并记下种子会遮住轮换 bug 的射程；层 0 固定负载改成三次发布夹一次恢复、基镜像可预置残留；checker 自己探几何；录制器按设备录；O3（独立规约执行器）进第 6 步；记录核对器提前到第 2 步；第 1 步加登记全部宽度。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/vm-harness.md:58	ps -eo pid,etimes,args --no-headers | grep '[q]emu-system'   # 残留虚机
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/vm-harness.md:59	ls -d /tmp/singlefs-vmbench.* 2>/dev/null | wc -l            # 残留工作目录
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/vm-harness.md:60	losetup -a                                                    # 残留 loop
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	records/2026-08-29-组合对攻轮.md:44	### 2. 上一条时间线的残留（D23（journal 的角色与格式） 三条已定项互撞）
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	records/2026-08-29-组合对攻轮.md:47	凑在一起漏的是：定长环的槽位由 `jsn` 决定 ⇒ 残留记录不会消失、只会等着被覆盖；
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	records/2026-08-29-组合对攻轮.md:48	而恢复之后从「前缀末 + 1」接着写，**那正好接在残留序列前面**。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	records/2026-08-29-组合对攻轮.md:50	实测（`E32（上一条时间线的残留）`）：`重放的残留条数 = max(0, 残留条数 − (新写条数 − 1))`。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	records/2026-08-29-组合对攻轮.md:57	⇒ 落点：D23（journal 的角色与格式） 新立分项 8（当时未定）、`checks-owed.md` C42（残留记录冒充合法前缀）。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	records/2026-08-29-组合对攻轮.md:89	| 残留记录冒充合法前缀 | **维持，但「必然」要收窄**：`slot = jsn % 槽数` 是本仓从未定过的自由度，jbd2 解耦槽位因而免疫。出路从两条扩到四条 |
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	records/2026-08-29-组合对攻轮.md:105	- **jbd2 的解耦槽位**（`fs/jbd2/recovery.c:318-321`，主 agent 自核）——E32（上一条时间线的残留） 的第三条出路，不花格式字节。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	records/2026-08-29-组合对攻轮.md:282	① `E32（上一条时间线的残留）` 第一版把空洞建模成空槽 ⇒ 断号即止根本没被走到；
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	records/2026-08-29-组合对攻轮.md:289	本轮中途，`E32（上一条时间线的残留）` 与 `E33（两条钉块规则）` 的
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	records/2026-08-29-组合对攻轮.md:300	并用**删除前的产出**逐字节比对——`E32（上一条时间线的残留）` 完全一致；
