组	旧事实	新事实	载体	原文
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	.claude/kb/verification-build.md:15	| **事务层**（被测对象） | 没有单独阶段；模型对拍、崩溃点重放、QEMU 负载三条都以它为前置 | mkfs 参数、一串操作、一个块设备 | 镜像，以及一条写请求流（给崩溃点重放用） | 项目 `CLAUDE.md`「第一个可运行目标是正确提交一个事务」；结构约束在 D13（验证路线）的 `CommitStep` 封闭枚举与 D17（实现分层与第三方管道）的腰线 |
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	.claude/kb/verification-build.md:165	**它答不了、要交给 QEMU 那一档的**：C6（块层语义假设写错）（真实 FLUSH / FUA）、
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	.claude/kb/verification-build.md:169	2026-09-14 起虚机档有了第一个被测对象（门禁 55 号）：第一个事务在两块真 virtio 盘上跑，设备侧日志（QEMU blklogwrites）与程序的录制流逐项比，漏一道屏障与走页缓存两个对照都判红；C6（块层语义假设写错） 的「崩溃测试必须变红」那一半、C16（管道声明失败模型例外） 的撕裂注入仍欠。
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	.claude/kb/verification-build.md:201	| QEMU / KVM | QEMU 8.2.2，`/dev/kvm` 可读写 | 同上 |
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	.claude/kb/verification-build.md:202	| herd7 | 7.58，内核树 `/home/fy5090/linux-bug-fix/linux` | 门禁 LKMM 阶段输出 |
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	.claude/kb/vm-harness.md:123	`VM_BLKLOGWRITES_DIR=<目录>` 时，`vm-bench.sh` 在每块盘前面套一层 QEMU 的 `blklogwrites` 过滤节点（本机 QEMU 8.2.2 带这个驱动，2026-09-14 现查）。
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	.claude/main-agent.md:38	| 改 `crates/`：条款已定、验收标准写得清、改动有界（照已定分项实现、补测试与变异、修原因已知的红） | `implementation-writer`（后台派，主 agent 审 diff）→ 上一行的三方（代码轮）→ `crash-verifier`（层 0、QEMU、herd7、crates 变异表） |
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	.claude/rules/implementation-workflow.md:1	# 实现改动的流程：写代码 → 三方对抗 → checker，提交前跑 herd7 与 QEMU
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	.claude/rules/implementation-workflow.md:4	本工程接管的 herd7 / QEMU 装置上，别的项目没有这两样。共享规则在 `.claude/singlefs-ai-sop/rules/`。
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	.claude/rules/implementation-workflow.md:30	## 提交前必跑 herd7 与 QEMU
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	.claude/rules/implementation-workflow.md:32	上游 singlefs-ai-sop 2026-09-16 起不再管 herd7 / LKMM 与 QEMU（`.claude/handover/qemu-herd7/README.md`），两样都是本工程自己的阶段：
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	.claude/rules/implementation-workflow.md:36	| herd7 / LKMM | `.claude/gate.d/57-lkmm.sh`（逻辑在 `.claude/scripts/lkmm.sh`） | `litmus/` 下每条 Never 有对照组、绑到代码，herd7 判定与声明相符；缺 herd7 直接红，不静默跳过 |
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	.claude/rules/implementation-workflow.md:37	| QEMU 真设备 | `.claude/gate.d/55-qemu-first-transaction.sh` | 两块 virtio 盘上跑固定负载，设备侧录制与程序录制流逐项比 |
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	.claude/skills/crash-test/SKILL.md:3	description: 跑 singlefs 的验证套件——LKMM 内存序、QEMU/KVM 压测、崩溃点重放、模型对拍。判断写路径对不对、或要给并发改动补验证时用它。
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	README.md:63	**欢迎任何经过 QEMU、herd7、LKMM 充分验证的 request。**
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	README.md:67	| **QEMU / KVM** | 真实负载 + 崩溃注入下的端到端行为，是准入的最终判据 |
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	README.md:68	| **herd7 / LKMM** | 并发路径的内存序——无锁结构、屏障、跨 CPU 可见性 |
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	README.md:83	bash .claude/scripts/gate.sh              # 共享阶段 + .claude/gate.d/ 的项目阶段（含层 0 全量与 QEMU 真设备，要十几分钟）
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	README.md:87	bash .claude/gate.d/55-qemu-first-transaction.sh  # 单跑 QEMU 两块 virtio 盘上的第一个事务
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	README.md:88	bash .claude/scripts/lkmm.sh              # 单跑 LKMM，需要 herd7 与一棵内核树
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	README.md:127	| [`litmus/`](litmus/) | herd7 的 litmus 测试，每条 Never 配一条去掉屏障的对照 |
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-08-25-立项.md:59	- 门禁：已实现的 4 个阶段全绿；模型对拍 / 崩溃点重放 / QEMU 压测**未实现**，
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-08-25-立项.md:61	- 环境：QEMU 8.2.2 + KVM 可用；**Rust 工具链未安装**。
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-08-26-文献扫描与第一次实测.md:7	门禁 7 阶段全绿；模型对拍 / 崩溃点重放 / QEMU 真实负载三阶段仍未实现。
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-08-27-介质分支定案.md:13	模型对拍 / 崩溃点重放 / QEMU 真实负载三阶段仍未实现。
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-08-27-介质分支定案.md:30	（QEMU 限流 4000 IOPS）：大节点仍差 13.6%（无批量对照）与 100.8%（Bε），
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-08-28-原子性与日志定案.md:13	模型对拍 / 崩溃点重放 / QEMU 真实负载三阶段仍未实现。
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-08-29-加密与日志定案.md:13	模型对拍 / 崩溃点重放 / QEMU 真实负载三阶段仍未实现——
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-08-29-审计轮-外部引用复核与阻塞集.md:13	模型对拍 / 崩溃点重放 / QEMU 真实负载三阶段仍未实现。
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-08-30-三轮攻击轮.md:99	崩溃点重放、模型对拍、QEMU 真实负载三个门禁阶段仍未实现。
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-09-03-验证三件套落地调研.md:11	`gate.sh` 每次都打印三条未实现阶段：模型对拍、崩溃点重放、QEMU 真实负载。
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-09-03-验证三件套落地调研.md:22	4. 环境够不够——cargo 1.98、QEMU 8.2.2 + KVM、herd7 7.58 都在；
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-09-03-验证三件套落地调研.md:33	| 第一版的**运行载体**（纯用户态库、FUSE、内核模块） | 全仓没有一条决策提过；D7 只说不进主线。它不挡第一个事务，但挡模型对拍与 QEMU 负载两条阶段的形态 | **D17 分项 5**（当天晚些定案成已定项 5） |
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-09-09-D22项6项9尝试定案.md:45	`tooling.md` 里那条造 zoned + 常规混用的 QEMU 命令已实测通过。
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-09-09-D22项6项9尝试定案.md:104	造 zoned 设备的那条 QEMU 命令 [tooling.md](../.claude/kb/tooling.md) 逐字
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-09-09-D22项6项9尝试定案.md:105	「已实测通过（QEMU 8.2.2，退出码 0，三个设备全部构造成功）」。
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-09-13-总审核.md:425	### 十一·六、验证实装：QEMU 真设备与 herd7（2026-09-14）
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-09-13-总审核.md:427	用户同日要求「继续验证实装，走 QEMU、herd7」。
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-09-13-总审核.md:429	**herd7**：`litmus/` 加两对 litmus，发布一侧照第一个事务的持久顺序写（单元 → 屏障 → journal 记录 → 屏障 → 根槽）。「根槽已持久 ⇒ 单元已持久」判 Never、两道屏障都去掉的对照判 Sometimes；「journal 记录已持久 ⇒ 单元已持久」判 Never、只去掉第一道屏障的对照判 Sometimes。另在草稿里各去掉一道屏障重跑「根槽 ⇒ 单元」，两次都是 `Observation first-txn-root-implies-units Never 0 3`：单元与根槽之间隔着哪一道屏障都够，第一道屏障承重的是「记录已持久 ⇒ 单元已持久」（记录持久时 fsync 已返回）。这是观测，不是推论；要不要据此动 D16（发布语义） 已定项 7 另论，这一轮没动。`crates/singlefs-harness/tests/publish_order_matches_litmus.rs` 把 litmus 的写者次序钉在录制流上（把 litmus 里第一道屏障挪到 journal 写之后，这条测试判红）。
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-09-13-总审核.md:431	**QEMU**：`crates/singlefs-core` 加 `O_DIRECT` 后端（物理块大小、io_min 从 sysfs 探，探不到报错不顶值）；`research/scripts/vm-bench.sh` 加 blklogwrites 模式（设备侧在来宾之外、带数据地记下每个写与每个 FLUSH）；`first_transaction_on_device` 在虚机里两块 4 GiB virtio 盘上跑整条写路再冷重开恢复，`first_transaction_device_log_check` 在宿主上同参数重跑、与设备侧日志逐盘逐项比。跑前写下的判决与实测：
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-09-13-总审核.md:439	三次跑里来宾块层的 FLUSH 数都等于程序真正交给设备的屏障 + FUA 写（direct 盘 0 12、盘 1 10；漏屏障那次盘 0 11），写扇区数 = 程序字节 ÷ 512；程序、来宾内核、QEMU 设备侧三条路数得一致。三次在虚机里都读回文件、段序列与反向链 3984932094 与 E142（第一个事务的干跑） 产物逐字相同。三次虚机并行合计 11 s，所以门禁 55 号默认就跑、不做成开关。C6（块层语义假设写错）、C26（屏障数从没量过） 各加一注，都还开着（C6 缺「崩溃测试必须变红」那一半，C26 缺两种负载的对比）。
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-09-16-subagent拆分提案.md:99	| `crash-verifier` 崩溃一致性验证员（2026-09-17 加，第十五节） | 按阶段归属表逐个跑层 0 崩溃点重放、QEMU、herd7、crates 变异表四道重阶段，原样交判定与计数；不修 | 这次改动的范围 | 只写报告 | sonnet | 观测 |
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-09-16-subagent拆分提案.md:154	- **机器资源**：跑模型一律 `nice -n 19`；编译 Rust、QEMU、E152（按里程碑对比六家文件系统的文件性能） 这类重负载同一时刻只跑一个。第二批加一个取锁脚本（`flock`），`implementation-writer`、`experiment-runner`、`gate-triage` 开跑前取锁，取不到就报「在等谁」而不是硬跑。
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-09-16-subagent拆分提案.md:311	| 层 0 崩溃点重放、QEMU、herd7、crates 变异表四道重阶段单独拿出来，给一个只跑、只报、不修的 agent；`crash-test` skill 管的就是这一类 | `.claude/agents/crash-verifier.md` |
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-09-16-subagent拆分提案.md:382	| `crash-verifier` | 真仓上 54、55、57、59 号（只读） | 四份日志末行：54 号两条流 262,165 与 789,555 个状态 violations=0，55 号 18 项全过，57 号 LKMM 通过，59 号 40 条变异全红；`env.sh` 不查 herd7/KVM/qemu 属实 | 246,403 / 113 / 58.1 分钟（54 号 46 分 48 秒） | 跑的时候别的会话改了 `crates/`（14 → 18 个文件），四个绿不对应同一份源码；环境判定改成直接查；记指纹 |
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-09-16-subagent拆分提案.md:409	| `crash-verifier` | 真仓上 57、59、55 号（54 号不跑） | 三份日志末行都是 ✓；指纹在 57 号结束之后、59 号开跑之前 `diff_sha256` 从 `1eccd9…` 变成 `e7f0987…`，是别的会话改了 `crates/`；`command -v herd7` 退出码 1 而 57 号照样过（`lkmm.sh` 第 283–285 行自己加载 `opam env`） | 193,319 / 64 / 10.5 分钟 | 开跑那次指纹与起阶段写进同一条命令；后台阶段的退出码写进文件；每个阶段前各 `ps` 一次；环境判定以阶段自己的报错为准 |
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-09-16-subagent拆分提案.md:673	**其余经过已有的落点**：第九节（实现员在主工作区改）、第十一节（缺头的粘连词）、第十七节（整轮门禁 2 小时 13 分、书记员把 31 写成 30、崩溃验证员跑的时候 `crates/` 从 14 变 18 个文件、`env.sh` 不查三样）、第十八节（`mutate.sh` 在仓根下跑报「基线就是红的」、共用 target 跑到上一份二进制、`command -v herd7` 退出码 1 而 57 号照过、指纹在两个阶段之间变了、书记员又手数成 30）、第十九节（运行记录把方向相反的两份写成一致、大报告撞单次输出上限、实现员基线红集）、第二十一节（本地样本只答 yes / no、多加的括注让反例作废、核查员只交在回复里、损坏闸补两种形态、E153（账本形态与环上有洞的代价） 的停机条款与分段、15 与 87 号改归 `gate-triage`、在日志里等 `exit=` 空转、`omitClaudeMd` 两次试点、缓存续命的 A/B）、第二十六节（同一个 agent 两次交回数不一样）；`records/2026-09-17-已分配口径三方与两个实验.md` 第四节（E15
H4	singlefs-ai-sop 管 QEMU 与 herd7 相关记录	singlefs-ai-sop 0.0.50 移交：不再管 QEMU 与 herd7，相关记录原样交到 .claude/handover/qemu-herd7/	records/2026-09-17-CLAUDE.md去冗余.md:19	| `bash .claude/scripts/lkmm.sh` 那行 | 门禁 57 号头部；`.claude/rules/implementation-workflow.md`「提交前必跑 herd7 与 QEMU」那张表 | 同左 |
F7b	C314（回退可以复用被抛弃的根引用的单元） 记着「检查仍欠：崩溃点重放 harness（多次挂载的录制流）」——复用被抛弃的根引用的单元这条路径还没有实做	步 5（抬回退下界 F 之后复用第一个数据单元的落点）落地：`raise_rollback_floor`、`reclaim_released_up_to`；层 0 固定脚本到 E（54 段、2104413 个状态）	.claude/kb/checks-owed.md:200	| C199 | 实例代号递增与 jsn 断号即止互相矛盾 | **D23（journal 的角色与格式） 已定项 9 定「实例代号 32 位 + 计数器 48 位」且代号每次恢复递增，而 E37（日志实例代号） 逐字 `jsn = (代号 << 48) \| 计数器` ⇒ 一次实例切换让 `jsn` 跳 2⁴⁸；而 I-8.3（重放前缀严格连续） 逐字仍是「`jsn == expected`，断号即止」，D23（journal 的角色与格式） 已定项 14 的「前缀判定的完整口径五条」第一条也逐字是「jsn 严格连续（断号即止）」** ⇒ 按今天成文的规则，实例切换之后新实例的记录一条都不施加（E37（日志实例代号） `epoch` 臂实测 `lost_new=1`）。D23（journal 的角色与格式） 正文两处逐字写着「**它还要改一条已定的前缀规则**：恢复必须接受「代号 +1 且计数器接着走」」，而这条改动**没进任何已定项、任何不变量、任何欠账**。**2026-09-13 第一轮三方论证不定案**（`research/prompts/c199-r1-main-verif
F7b	C314（回退可以复用被抛弃的根引用的单元） 记着「检查仍欠：崩溃点重放 harness（多次挂载的录制流）」——复用被抛弃的根引用的单元这条路径还没有实做	步 5（抬回退下界 F 之后复用第一个数据单元的落点）落地：`raise_rollback_floor`、`reclaim_released_up_to`；层 0 固定脚本到 E（54 段、2104413 个状态）	.claude/kb/checks-owed.md:262	| C281 | 回退后第一次发布会复用被抛弃时间线还引用的块 | **D23（journal 的角色与格式） 已定项 14（2026-09-05 用户定案）的管理员回退：defer 队列、分配器游标、记账统计量从 R_old 那棵账重新载入，回退与它的第一个新根同一次发布、之前没有持久效果。** ⇒ 这次发布可以分配一个在 R_old 视角已释放、而被抛弃时间线的根还引用的落点；根槽 FUA 之前崩溃时回退行还没落盘，被抛弃的根按实例表全部有效，恢复择新挑中最新那个，而它引用的块已被改写 ⇒ D22（单元原子性怎么合成） 已定项 4「可检测，不可恢复」。与 D16（发布语义） 已定项 1 的 defer 窗口取多大无关，每条臂都有 | 二选一，都改 D23（journal 的角色与格式） 已定项 14（用户定案），要用户定：① 回退那次发布只从「R_old 视角空闲 ∧ 盘上最新有效根视角也空闲」的落点里分配；② 回退那次发布除实例表链与根记录之外不写别的。检查形态：崩溃点重放在回退后第一次发布的每个崩溃点上恢复，I-7.2（最新根可完整遍历） 必须绿；判别力自证：去掉这条约束必须由
F7b	C314（回退可以复用被抛弃的根引用的单元） 记着「检查仍欠：崩溃点重放 harness（多次挂载的录制流）」——复用被抛弃的根引用的单元这条路径还没有实做	步 5（抬回退下界 F 之后复用第一个数据单元的落点）落地：`raise_rollback_floor`、`reclaim_released_up_to`；层 0 固定脚本到 E（54 段、2104413 个状态）	.claude/kb/checks-owed.md:292	| C314 | 回退可以复用被抛弃的根引用的单元 | **D23（journal 的角色与格式） 已定项 14 的回退例外逐字「defer 队列、分配器游标、全部记账统计量的现行值从 R_old 那棵账重新载入」「回退与它的第一个新根同一次发布，之前没有持久效果，崩了就重做」，I-7.4（近 K 代块未被复用） 逐字「被抛弃时间线的根不算，它们的独占单元可以被清扫抹头」，而被抛弃的根还在根环里、自证照样能过，恢复恒选最新可读且自证通过的根（D18（块里携带什么信息） 已定项 11）。** 三句合起来两格可达：① 回退那次发布先写自己的 COW 单元（D16（发布语义） 已定项 7 的顺序），分配器按 R_old 的账把最新那个根引用的单元当空闲发出去；单元写完、记录之前崩，下一次恢复挂上最新那个根，读到被复用的单元——零故障，「之前没有持久效果」不成立；② 回退确认之后复用被抛弃的根引用的单元，再让回退实例的根全读不出（今天一个故障，暖机之后两个），恢复挂上被抛弃的根、读到被复用的单元。与重放跨不跨实例边界无关，C199（实例代号递增与 jsn 断号即止互相矛盾） 的三条臂都中（第二
F7b	C314（回退可以复用被抛弃的根引用的单元） 记着「检查仍欠：崩溃点重放 harness（多次挂载的录制流）」——复用被抛弃的根引用的单元这条路径还没有实做	步 5（抬回退下界 F 之后复用第一个数据单元的落点）落地：`raise_rollback_floor`、`reclaim_released_up_to`；层 0 固定脚本到 E（54 段、2104413 个状态）	.claude/kb/checks-owed.md:296	| C318 | 影子账隔离的单元没进准入不等式 | **C314（回退可以复用被抛弃的根引用的单元） 取影子账（2026-09-13 用户定案）之后，只被被抛弃的根引用的单元在 R_old 的账里是空闲的、分配器却不许拿它们（被抛弃的根离开根环之前）**，而 D28（挂载期承诺量） 已定项 1 的准入不等式八项里没有一项装它——「已分配」按当前账算不含它们、「defer 待释放」按代按队列算也不含 ⇒ 可用被高估，E139（按盘回退下界的收严形态） 那类没扣进 df 的量会翻成假性 ENOSPC（第四轮探针 > 60 块就出 24 次）。E150（回退复用被抛弃的根引用的单元） 的几何下隔离量 2–3 个单元、到第 11 次发布归零，池规模下随被抛弃时间线的分配量走 | 准入不等式加一项或并进 defer 待释放：候选口径「被抛弃根独占量」的上界 = 被抛弃时间线自 R_old 起的分配量（按根记录携带的已分配统计量之差算，不遍历树），被抛弃的根被轮转覆写时减回；对照表登记它由谁维护；判别力自证：把隔离量置 0，只差那几块的池要从只读翻成可写 | 前置已还：2026-09-13 用户
F7b	C314（回退可以复用被抛弃的根引用的单元） 记着「检查仍欠：崩溃点重放 harness（多次挂载的录制流）」——复用被抛弃的根引用的单元这条路径还没有实做	步 5（抬回退下界 F 之后复用第一个数据单元的落点）落地：`raise_rollback_floor`、`reclaim_released_up_to`；层 0 固定脚本到 E（54 段、2104413 个状态）	.claude/kb/checks-owed.md:328	| C356 | 第九项按统计量之差算，净释放时为负且没有钳位 | D28（挂载期承诺量） 已定项 1 第九项逐字取「被抛弃根的已分配统计量减 R_old 的已分配统计量」，被抛弃时间线净释放时这个差为负，方向与它要表达的「被隔离、不可分配的量」相反，而条款没有写钳位；C318（影子账隔离的单元没进准入不等式） 的「怎么拦」列同一格写的却是「被抛弃时间线自 R_old 起的分配量」——两处对同一个量给了两个口径 | 准入的计数模型里加一格「被抛弃时间线净释放」的世界，断言第九项不小于 0 且可用不被高估（分配器发得出的槽数与准入算出的可用逐格相等），不钳位时该断言必须红；判别力自证：去掉钳位，那一格必须由绿转红 | E150（回退复用被抛弃的根引用的单元） 第二次跑的装置已有准入对账，缺的是净释放那一格的世界 | `records/2026-09-13-总审核.md` 第五节第 11 行与第六节的第六条提议；D28（挂载期承诺量） 已定项 1 第九项；C318（影子账隔离的单元没进准入不等式） |
F7b	C314（回退可以复用被抛弃的根引用的单元） 记着「检查仍欠：崩溃点重放 harness（多次挂载的录制流）」——复用被抛弃的根引用的单元这条路径还没有实做	步 5（抬回退下界 F 之后复用第一个数据单元的落点）落地：`raise_rollback_floor`、`reclaim_released_up_to`；层 0 固定脚本到 E（54 段、2104413 个状态）	.claude/kb/decisions/16-发布语义.md:189	8. **新实例在确认之前先让本实例的根落到两块盘上（暖机）：取甲′——新实例写成的根覆盖两块盘之前不让 fsync 返回、不向管理员确认回退，连推空发布至多 R = 3 次；前置 C314（回退可以复用被抛弃的根引用的单元） 先还。** **状态：已定。**
F7b	C314（回退可以复用被抛弃的根引用的单元） 记着「检查仍欠：崩溃点重放 harness（多次挂载的录制流）」——复用被抛弃的根引用的单元这条路径还没有实做	步 5（抬回退下界 F 之后复用第一个数据单元的落点）落地：`raise_rollback_floor`、`reclaim_released_up_to`；层 0 固定脚本到 E（54 段、2104413 个状态）	.claude/kb/decisions/16-发布语义.md:205	### 已定项 8（2026-09-13，用户定案 + C199（实例代号递增与 jsn 断号即止互相矛盾） 两轮三方论证）：暖机取甲′，先还 C314（回退可以复用被抛弃的根引用的单元）
